F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,132545,0,,175596,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,111829,0,,182822,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,76288,0,,97529,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,90681,0,,168757,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,86788,0,,157217,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,67506,0,,183676,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,65883,0,,94734,1,,2,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,130474,0,,114686,1,,2,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,85772,0,,126929,1,,2,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,49635,0,,137739,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,46639,0,,157190,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,58345,0,,135783,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,55110,0,,93813,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,44828,0,,108681,1,,3,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,47994,0,,86160,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,49600,0,,97031,1,,3,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,42984,0,,111363,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,42406,0,,137284,1,,4,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,48435,0,,160493,1,,4,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,25772,0,,177343,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,58750,0,,93274,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,74540,0,,86832,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,117811,0,,117657,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,118347,0,,129222,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,38919,0,,154264,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,38834,0,,159304,1,,4,1,,2,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,56828,0,,86597,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,72293,0,,73206,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,49698,0,,85008,1,,3,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,49386,0,,89821,1,,2,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,93321,0,,69199,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,121131,0,,82671,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,131460,0,,64113,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,116335,0,,122554,1,,1,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,78170,0,,114281,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,56287,0,,110140,1,,4,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,43042,0,,114447,1,,1,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,44502,0,,113098,1,,2,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,46949,0,,118039,1,,3,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,56997,0,,82891,1,,1,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,17640,0,,65846,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,41195,0,,75198,1,,1,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,22844,0,,67631,1,,3,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,42593,0,,118085,1,,0,1,,1,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,36401,0,,45174,1,,2,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,47336,0,,46358,1,,2,1,,1,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,18506,0,,43937,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,107362,0,,49504,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,109620,0,,46431,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,114044,0,,39157,1,,2,1,,0,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,88488,0,,102100,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,72300,0,,127568,1,,0,1,,0,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,68859,0,,125220,1,,0,1,,0,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,49974,0,,130282,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,103142,0,,79613,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,178286,0,,131618,1,,3,1,,2,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,152221,0,,140144,1,,3,1,,3,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,176093,0,,130900,1,,3,1,,3,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,122563,0,,135240,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,126234,0,,127128,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,64654,0,,162376,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,73725,0,,158738,1,,3,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,98961,0,,158157,1,,3,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,118103,0,,135171,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,177256,0,,124357,1,,4,1,,3,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,103890,0,,143139,1,,4,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,103807,0,,147217,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,91685,0,,141070,1,,3,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,100627,0,,165348,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,129217,0,,169663,1,,4,1,,4,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,132431,0,,167699,1,,2,1,,3,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,107172,0,,148509,1,,3,1,,3,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,114387,0,,168933,1,,3,1,,3,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,115050,0,,128441,1,,3,1,,3,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,95201,0,,122319,1,,3,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,87215,0,,162753,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,65287,0,,144685,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,81618,0,,127310,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,99278,0,,121353,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,94084,0,,121719,1,,4,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,38525,0,,113317,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,62038,0,,107301,1,,3,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,64478,0,,158703,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,100796,0,,160500,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,88806,0,,146893,1,,4,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,117086,0,,101742,1,,3,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,173441,0,,88584,1,,4,1,,4,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,111258,0,,148301,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,121360,0,,128992,1,,4,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,65228,0,,46657,1,,2,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,85000,0,,56774,1,,4,1,,0,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,71748,0,,110190,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,86967,0,,112507,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,111508,0,,99963,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,127549,0,,71596,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,52395,0,,77787,1,,1,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,103971,0,,95943,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,122181,0,,59587,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,107026,0,,54684,1,,1,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,106020,0,,67090,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,88968,0,,31397,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,100139,0,,18473,1,,2,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,97473,0,,41724,1,,0,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,108537,0,,33177,1,,2,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,109988,0,,55813,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,112178,0,,96227,1,,0,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,44126,0,,57884,1,,2,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,49387,0,,63826,1,,1,1,,2,0,
F,1,,M,0,,M,1,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,10982,0,,88923,1,,4,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,92700,0,,71331,1,,0,1,,2,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,50122,0,,102933,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,24122,0,,61671,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,52543,0,,65808,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,57375,0,,81786,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,88333,0,,88315,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,80067,0,,93222,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,18461,0,,90993,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,33162,0,,107407,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,12424,0,,100544,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,17199,0,,92379,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,52177,0,,75000,1,,1,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,25626,0,,104656,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,75496,0,,28224,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,50906,0,,110738,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,42331,0,,119758,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,86967,0,,144392,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,69432,0,,73022,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,67609,0,,60299,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,73295,0,,79436,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,61017,0,,62696,1,,2,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,105794,0,,57652,1,,3,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,94706,0,,16492,1,,1,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,77406,0,,18378,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,177878,0,,43568,1,,1,1,,3,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,140757,0,,70146,1,,0,1,,3,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,128989,0,,56948,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,39348,0,,66515,1,,1,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,89992,0,,16656,1,,2,1,,2,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,69828,0,,17721,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,166238,0,,23266,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,170004,0,,11713,1,,2,1,,4,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,89410,0,,18198,1,,2,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,68157,0,,18182,1,,2,1,,0,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,88284,0,,71502,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,88053,0,,78272,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,98415,0,,65931,1,,0,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,144513,0,,34165,1,,2,1,,4,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,137636,0,,49342,1,,0,1,,4,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,112929,0,,66237,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,36489,0,,60428,1,,2,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,37213,0,,56059,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,100778,0,,42151,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,79747,0,,52953,1,,1,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,90903,0,,32222,1,,0,1,,1,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,59964,0,,18697,1,,0,1,,1,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,42130,0,,58531,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,128632,0,,34355,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,109499,0,,40278,1,,0,1,,2,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,114206,0,,21019,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,88632,0,,26036,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,79426,0,,26854,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,93408,0,,22122,1,,1,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,99504,0,,15561,1,,1,1,,2,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,50112,0,,72093,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,46302,0,,57790,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,59394,0,,24752,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,44015,0,,70255,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,98251,0,,22793,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,40138,0,,16641,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,47404,0,,60486,1,,0,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,41783,0,,33568,1,,1,1,,0,0,
F,1,,M,1,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,73429,0,,13897,1,,1,1,,1,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,69436,0,,57055,1,,0,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,99732,0,,45158,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,118517,0,,44787,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,61999,0,,18857,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,77633,0,,21481,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,53361,0,,16354,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,97231,0,,67826,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,112560,0,,52930,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,109145,0,,21326,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,107717,0,,31642,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,74389,0,,64106,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,124855,0,,11803,1,,2,1,,0,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,98626,0,,17304,1,,0,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,117593,0,,33706,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,108642,0,,36543,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,109084,0,,48227,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,1,,117802,0,,116294,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,109644,0,,40316,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,102477,0,,61911,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,,,,,,,Professional,0,,48335,0,,56290,1,,1,1,,1,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,50113,0,,25910,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,74005,0,,45475,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,73778,0,,43792,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,94368,0,,28352,1,,0,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,54323,0,,17731,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,16319,0,,45957,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,22770,0,,42544,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,39709,0,,34878,1,,0,1,,1,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,69006,0,,82893,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,26846,0,,14953,1,,0,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,45634,0,,69648,1,,0,1,,1,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,1,,47747,0,,31757,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,1,,60149,0,,58792,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,48784,0,,59090,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,22357,0,,84454,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,11213,0,,83603,1,,2,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,1,,,,,,,,Professional,0,,24504,0,,72458,1,,2,1,,2,0,
F,1,,M,1,,M,1,,S,1,,Skilled Manual,0,,,,,,,,Professional,1,,58613,0,,53492,1,,2,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,,,,,,,Professional,0,,58915,0,,62555,1,,2,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,,,,,,,Professional,0,,41975,0,,19247,1,,3,1,,1,0,
